state,district,taluka,village,structure_code,structure_name,structure_owner_department,structure_owner_department_sub_type,structure_type,village_population,Village population
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT30,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT29,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT28,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT27,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT26,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT25,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT24,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT23,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT22,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT21,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT20,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT19,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT18,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT17,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT16,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT15,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT14,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT13,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT12,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT11,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT10,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT9,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT8,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT7,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT6,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT5,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT4,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT3,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT2,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/FST/CCT1,WatephalCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/CMPB3,WatephalCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/CMPB2,WatephalCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/CMPB1,WatephalCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP12,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP11,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP10,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP9,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP8,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP7,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP6,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP5,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP4,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP3,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP2,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/FP1,WatephalFarm Pond,Agriculture Department,Agriculture Department,Farm Pond,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/PRK/DAM1,WatephalMinor Dam/Major Dam,Prakalp,?? ??????? ??????? ???? ??????? ??????? ?? ????? ???. 3 ?????,Minor Dam/Major Dam,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/NALA3,WatephalNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/NALA2,WatephalNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/AGR/NALA1,WatephalNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Paranda,Watephal,OS/PRD/Watephal/IRG/PCTK1,WatephalPerculation tank,Irrigation Department,Minor Irrigation (ZP),Perculation tank,,
Maharashtra,Osmanabad,Paranda,Yenegaon,OS/PRD/Yenegaon/IRG/CNB3,YenegaonCNB,Irrigation Department,Minor Irrigation (ZP),CNB,,
Maharashtra,Osmanabad,Paranda,Yenegaon,OS/PRD/Yenegaon/IRG/CNB2,YenegaonCNB,Irrigation Department,Minor Irrigation (ZP),CNB,,
Maharashtra,Osmanabad,Paranda,Yenegaon,OS/PRD/Yenegaon/IRG/CNB1,YenegaonCNB,Irrigation Department,Minor Irrigation (ZP),CNB,,
Maharashtra,Osmanabad,Paranda,Yenegaon,OS/PRD/Yenegaon/IRG/PCTK1,YenegaonPerculation tank,Irrigation Department,Minor Irrigation (ZP),Perculation tank,,
Maharashtra,Osmanabad,Tuljapur,Aliyabad,OS/TLJ/Aliyabad/AGR/CNB3,AliyabadCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Aliyabad,OS/TLJ/Aliyabad/AGR/CNB2,AliyabadCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Aliyabad,OS/TLJ/Aliyabad/AGR/CNB1,AliyabadCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Aliyabad,OS/TLJ/Aliyabad/AGR/NALA2,AliyabadNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Aliyabad,OS/TLJ/Aliyabad/AGR/NALA1,AliyabadNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Aliyabad,OS/TLJ/Aliyabad/IRG/STTK1,AliyabadStorage tank,Irrigation Department,Osmanabad pathbandhare sub Division,Storage tank,,
Maharashtra,Osmanabad,Tuljapur,Amrutwadi,OS/TLJ/Amrutwadi/AGR/NALA1,AmrutwadiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Amrutwadi,OS/TLJ/Amrutwadi/WCD/NALA1,AmrutwadiNala,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Nala,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB23,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB22,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB21,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB20,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB19,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB18,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB17,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB16,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB15,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB14,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB13,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB12,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB11,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB10,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB9,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB8,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB7,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB6,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB5,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB4,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB3,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB2,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/CNB1,ApsingaCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/NALA3,ApsingaNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/NALA2,ApsingaNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Apsinga,OS/TLJ/Apsinga/AGR/NALA1,ApsingaNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Arali Bk.,OS/TLJ/Arali Bk./AGR/CNB8,Arali Bk.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Bk.,OS/TLJ/Arali Bk./AGR/CNB7,Arali Bk.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Bk.,OS/TLJ/Arali Bk./AGR/CNB6,Arali Bk.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Bk.,OS/TLJ/Arali Bk./AGR/CNB5,Arali Bk.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Bk.,OS/TLJ/Arali Bk./AGR/CNB4,Arali Bk.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Bk.,OS/TLJ/Arali Bk./AGR/CNB3,Arali Bk.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Bk.,OS/TLJ/Arali Bk./AGR/CNB2,Arali Bk.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Bk.,OS/TLJ/Arali Bk./AGR/CNB1,Arali Bk.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Kh.,OS/TLJ/Arali Kh./AGR/CNB6,Arali Kh.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Kh.,OS/TLJ/Arali Kh./AGR/CNB5,Arali Kh.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Kh.,OS/TLJ/Arali Kh./AGR/CNB4,Arali Kh.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Kh.,OS/TLJ/Arali Kh./AGR/CNB3,Arali Kh.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Kh.,OS/TLJ/Arali Kh./AGR/CNB2,Arali Kh.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Kh.,OS/TLJ/Arali Kh./AGR/CNB1,Arali Kh.CNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arali Kh.,OS/TLJ/Arali Kh./AGR/NALA2,Arali Kh.Nala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Arali Kh.,OS/TLJ/Arali Kh./AGR/NALA1,Arali Kh.Nala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/CNB2,ArbaliCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/CNB1,ArbaliCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/CMPB6,ArbaliCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/CMPB5,ArbaliCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/CMPB4,ArbaliCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/CMPB3,ArbaliCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/CMPB2,ArbaliCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/CMPB1,ArbaliCompartment Bunding,Agriculture Department,Agriculture Department,Compartment Bunding,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/NALA2,ArbaliNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Arbali,OS/TLJ/Arbali/AGR/NALA1,ArbaliNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Babhalgaon,OS/TLJ/Babhalgaon/AGR/NALA1,BabhalgaonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Barul,OS/TLJ/Barul/IRG/KTWR2,BarulKolapuri Bandhara,Irrigation Department,Minor Irrigation (ZP),Kolapuri Bandhara,,
Maharashtra,Osmanabad,Tuljapur,Barul,OS/TLJ/Barul/IRG/KTWR1,BarulKolapuri Bandhara,Irrigation Department,Minor Irrigation (ZP),Kolapuri Bandhara,,
Maharashtra,Osmanabad,Tuljapur,Barul,OS/TLJ/Barul/AGR/NALA1,BarulNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Barul,OS/TLJ/Barul/IRG/PCTK1,BarulPerculation tank,Irrigation Department,Minor Irrigation (ZP),Perculation tank,,
Maharashtra,Osmanabad,Tuljapur,Baswantwadi,OS/TLJ/Baswantwadi/AGR/NALA1,BaswantwadiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Baswantwadi,OS/TLJ/Baswantwadi/WCD/NALA1,BaswantwadiNala,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bhatambri,OS/TLJ/Bhatambri/AGR/CCT2,BhatambriCCT,Agriculture Department,Agriculture Department,CCT,,
Maharashtra,Osmanabad,Tuljapur,Bhatambri,OS/TLJ/Bhatambri/AGR/CCT1,BhatambriCCT,Agriculture Department,Agriculture Department,CCT,,
Maharashtra,Osmanabad,Tuljapur,Bhatambri,OS/TLJ/Bhatambri/AGR/NALA2,BhatambriNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bhatambri,OS/TLJ/Bhatambri/AGR/NALA1,BhatambriNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bijanwadi,OS/TLJ/Bijanwadi/AGR/NALA2,BijanwadiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bijanwadi,OS/TLJ/Bijanwadi/AGR/NALA1,BijanwadiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bijanwadi,OS/TLJ/Bijanwadi/WCD/NALA1,BijanwadiNala,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bolegaon,OS/TLJ/Bolegaon/AGR/CNB2,BolegaonCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Bolegaon,OS/TLJ/Bolegaon/AGR/CNB1,BolegaonCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Bolegaon,OS/TLJ/Bolegaon/AGR/NALA4,BolegaonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bolegaon,OS/TLJ/Bolegaon/AGR/NALA3,BolegaonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bolegaon,OS/TLJ/Bolegaon/AGR/NALA2,BolegaonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bolegaon,OS/TLJ/Bolegaon/AGR/NALA1,BolegaonNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Bornadwadi,OS/TLJ/Bornadwadi/IRG/KTWR2,BornadwadiKolapuri Bandhara,Irrigation Department,Minor Irrigation (ZP),Kolapuri Bandhara,,
Maharashtra,Osmanabad,Tuljapur,Bornadwadi,OS/TLJ/Bornadwadi/IRG/KTWR1,BornadwadiKolapuri Bandhara,Irrigation Department,Minor Irrigation (ZP),Kolapuri Bandhara,,
Maharashtra,Osmanabad,Tuljapur,Bornadwadi,OS/TLJ/Bornadwadi/AGR/NALA1,BornadwadiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Chavhanwadi,OS/TLJ/Chavhanwadi/WCD/MITK1,ChavhanwadiMi tank,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Mi tank,,
Maharashtra,Osmanabad,Tuljapur,Chavhanwadi,OS/TLJ/Chavhanwadi/WCD/STTK1,ChavhanwadiStorage tank,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Storage tank,,
Maharashtra,Osmanabad,Tuljapur,Chavhanwadi,OS/TLJ/Chavhanwadi/WCD/PCTK1,ChavhanwadiPerculation tank,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Perculation tank,,
Maharashtra,Osmanabad,Tuljapur,Chikundra,OS/TLJ/Chikundra/AGR/NALA1,ChikundraNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/AGR/CNB6,ChincholiCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/AGR/CNB5,ChincholiCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/AGR/CNB4,ChincholiCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/AGR/CNB3,ChincholiCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/AGR/CNB2,ChincholiCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/AGR/CNB1,ChincholiCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/IRG/CNB1,ChincholiCNB,Irrigation Department,Minor Irrigation (ZP),CNB,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/AGR/NALA2,ChincholiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/AGR/NALA1,ChincholiNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Chincholi,OS/TLJ/Chincholi/WCD/NALA1,ChincholiNala,Water Conservation Department,Laghu Sinchan( (Water Conservation) ,Nala,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/FST/CCT1,ChivariCCT,Forest Department,Forest Department,CCT,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB12,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB11,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB10,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB9,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB8,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB7,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB6,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB5,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB4,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB3,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB2,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/CNB1,ChivariCNB,Agriculture Department,Agriculture Department,CNB,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/NALA4,ChivariNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/NALA3,ChivariNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/NALA2,ChivariNala,Agriculture Department,Agriculture Department,Nala,,
Maharashtra,Osmanabad,Tuljapur,Chivari,OS/TLJ/Chivari/AGR/NALA1,ChivariNala,Agriculture Department,Agriculture Department,Nala,,
